x,y
1.3,620.0
1.0,480.0
1.3,620.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,480.0
1.3,620.0
0.0,0.0
1.0,480.0
1.3,620.0
0.8682499573051218,429.9437681252138
1.0,480.0
1.0,480.0
0.0,0.0
0.9,430.0
1.3,620.0
0.0,0.0
0.9,430.0
1.0,480.0
1.044960907499242,479.9388511275813
1.3,620.0
0.0,0.0
1.0,480.0
1.0,480.0
1.0,480.0
1.3,620.0
1.3,620.0
1.0,480.0
0.9,430.0
0.0,0.0
1.0,480.0
0.0,0.0
1.3,620.0
1.0,480.0
1.3,620.0
0.0,0.0
1.0,480.0
1.0,480.0
1.0,480.0
1.3,620.0
1.0,480.0
1.0,480.0
1.3,620.0
1.0,480.0
1.0,480.0
0.0,0.0
0.0,0.0
1.3,620.0
-0.0563669547494148,0.0112857862666677
0.9,430.0
1.3,620.0
0.0,0.0
1.0,480.0
1.0,480.0
1.0,480.0
1.044960907499242,479.9388511275813
0.0,0.0
0.0,0.0
0.0,0.0
1.0,480.0
1.3,620.0
1.0,480.0
0.9,430.0
1.0,480.0
1.0,480.0
0.9,430.0
0.9,430.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9,430.0
1.3,620.0
1.3,620.0
0.9,430.0
1.0,480.0
0.0,0.0
1.044960907499242,479.9388511275813
1.3,620.0
1.0,480.0
1.0,480.0
1.3,620.0
1.0,480.0
0.8682499573051218,429.9437681252138
0.0,0.0
1.3,620.0
0.0,0.0
1.3,620.0
1.3,620.0
0.0,0.0
1.3,620.0
1.3,620.0
1.3,620.0
1.0,480.0
0.9,430.0
1.3,620.0
-0.0563669547494148,0.0112857862666677
1.0,480.0
-0.0563669547494148,0.0112857862666677
1.0,480.0
1.0,480.0
1.0,480.0
1.0,480.0
1.3,620.0
0.9,430.0
1.044960907499242,479.9388511275813
0.9,430.0
1.0,480.0
1.0,480.0
0.9,430.0
1.0,480.0
1.0,480.0
1.3,620.0
1.3,620.0
1.3,620.0
1.0,480.0
0.0,0.0
0.0,0.0
1.044960907499242,479.9388511275813
0.0,0.0
1.3,620.0
0.9,430.0
0.0,0.0
1.3,620.0
0.0,0.0
1.0,480.0
1.3,620.0
1.0,480.0
1.0,480.0
1.0,480.0
0.0,0.0
0.0,0.0
1.0,480.0
1.0,480.0
0.0,0.0
1.3,620.0
1.0,480.0
0.9,430.0
1.0,480.0
0.0,0.0
1.3,620.0
1.0,480.0
1.0,480.0
0.0,0.0
1.0,480.0
0.0,0.0
0.9,430.0
0.0,0.0
0.9,430.0
1.3,620.0
1.0,480.0
1.0,480.0
1.0,480.0
1.0,480.0
1.0,480.0
1.3,620.0
0.0,0.0
0.9,430.0
1.3,620.0
1.3,620.0
0.9,430.0
0.0,0.0
1.0,480.0
1.0,480.0
1.0,480.0
0.0,0.0
0.0,0.0
1.3,620.0
1.3,620.0
0.0,0.0
1.0,480.0
0.0,0.0
1.3,620.0
0.0,0.0
1.0,480.0
1.3,620.0
1.0,480.0
0.0,0.0
1.3,620.0
1.3,620.0
1.3,620.0
0.0,0.0
0.0,0.0
0.0,0.0
1.3,620.0
0.9,430.0
0.0,0.0
0.0,0.0
1.0,480.0
-0.0563669547494148,0.0112857862666677
0.0,0.0
1.0,480.0
0.9,430.0
0.8682499573051218,429.9437681252138
1.0,480.0
-0.0563669547494148,0.0112857862666677
1.0,480.0
1.044960907499242,479.9388511275813
0.0,0.0
0.0,0.0
0.9,430.0
0.9,430.0
0.9,430.0
1.0,480.0
0.0,0.0
1.0,480.0
0.9,430.0
1.3,620.0
1.0,480.0
0.9,430.0
0.9,430.0
0.0,0.0
0.0,0.0
0.9,430.0
1.0,480.0
1.0,480.0
0.0,0.0
1.0,480.0
1.3,620.0
1.0,480.0
1.0,480.0
1.0,480.0
1.0,480.0
0.0,0.0
0.9,430.0
1.0,480.0
1.0,480.0
0.0,0.0
0.0,0.0
1.0,480.0
1.0,480.0
0.9,430.0
0.0,0.0
1.3,620.0
1.044960907499242,479.9388511275813
1.0,480.0
0.0,0.0
0.9,430.0
1.3,620.0
1.3,620.0
0.8682499573051218,429.9437681252138
1.0,480.0
1.0,480.0
0.9,430.0
0.0,0.0
1.3,620.0
0.9,430.0
1.3,620.0
0.0,0.0
0.9,430.0
1.0,480.0
0.9,430.0
0.0,0.0
0.0,0.0
1.3,620.0
1.0,480.0
0.9,430.0
0.9,430.0
1.0,480.0
1.0,480.0
1.0,480.0
1.0,480.0
1.0,480.0
1.044960907499242,479.9388511275813
1.3,620.0
1.0,480.0
0.0,0.0
1.0,480.0
0.9,430.0
0.0,0.0
1.3,620.0
1.0,480.0
0.0,0.0
1.0,480.0
0.9,430.0
0.9,430.0
0.0,0.0
1.0,480.0
1.3,620.0
1.3,620.0
1.3,620.0
1.0,480.0
0.0,0.0
0.9,430.0
1.0,480.0
1.3,620.0
1.0,480.0
1.3,620.0
1.3,620.0
1.0,480.0
1.0,480.0
0.9,430.0
0.9,430.0
1.3,620.0
1.3,620.0
1.0,480.0
-0.0563669547494148,0.0112857862666677
0.0,0.0
1.0,480.0
1.3,620.0
0.9,430.0
0.0,0.0
0.0,0.0
1.0,480.0
1.3,620.0
0.0,0.0
1.3,620.0
1.0,480.0
1.0,480.0
0.0,0.0
0.9,430.0
1.0,480.0
0.0,0.0
0.0,0.0
1.0,480.0
1.3,620.0
1.0,480.0
1.0,480.0
1.3,620.0
0.8682499573051218,429.9437681252138
0.0,0.0
1.3,620.0
1.044960907499242,479.9388511275813
0.9,430.0
-0.0563669547494148,0.0112857862666677
